parasite,host_harmonized,freq,host_phylum,host_class,host_order,host_family,parasite_type,parasite_speciesLevel,parasite_IsZonotic,parasite_nbStudies
Rhabditis_terricola,Felis catus,1,Chordata,Mammalia,Carnivora,Felidae,Helminth,y,n,1
Rhabditis_terricola,Homo sapiens,1,Chordata,Mammalia,Primates,Hominidae,Helminth,y,n,1
Rhabditis_terricola,Lynx rufus,1,Chordata,Mammalia,Carnivora,Felidae,Helminth,y,n,1
Troglostrongylus_brevior,Felis catus,1,Chordata,Mammalia,Carnivora,Felidae,Helminth,y,n,1
Troglostrongylus_brevior,Felis chaus,1,Chordata,Mammalia,Carnivora,Felidae,Helminth,y,n,1
Troglostrongylus_brevior,Felis silvestris,1,Chordata,Mammalia,Carnivora,Felidae,Helminth,y,n,1
Troglostrongylus_brevior,Limacus flavus,1,Mollusca,Gastropoda,Stylommatophora,Limacidae,Helminth,y,n,1
Troglostrongylus_brevior,Lynx rufus,1,Chordata,Mammalia,Carnivora,Felidae,Helminth,y,n,1
Troglostrongylus_brevior,Monacha syriaca,1,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Helminth,y,n,1
Troglostrongylus_brevior,Mus musculus,1,Chordata,Mammalia,Rodentia,Muridae,Helminth,y,n,1
Troglostrongylus_brevior,Theba pisana,1,Mollusca,Gastropoda,Stylommatophora,Helicidae,Helminth,y,n,1
